,length,min_row,min_col,max_row,max_col
1,56.0,1987,5470,2013,5495
2,13.0,2049,4870,2050,4883
3,26.0,2049,5448,2057,5470
4,15.0,2054,4864,2069,4865
5,14.0,2071,4864,2085,4865
6,14.0,2094,4864,2108,4865
7,10.0,2207,5210,2215,5214
8,33.0,2305,3785,2308,3816
9,8.0,2428,6519,2433,6527
10,9.0,2497,5230,2500,5239
11,12.0,2530,5197,2535,5206
12,11.0,2545,4186,2549,4194
13,8.0,2548,3920,2555,3924
14,10.0,2555,6287,2558,6297
15,22.0,2561,2729,2564,2751
16,9.0,2645,6022,2652,6027
17,12.0,2649,6400,2661,6402
18,9.0,2666,4608,2675,4609
19,8.0,2672,5217,2678,5223
20,8.0,2705,4992,2709,4999
21,9.0,2737,3328,2746,3329
22,9.0,2839,3328,2848,3329
23,13.0,3022,6144,3035,6145
24,9.0,3057,7073,3065,7080
25,10.0,3171,6400,3181,6402
26,10.0,3250,4608,3260,4610
27,15.0,3254,5462,3264,5471
28,10.0,3424,4864,3434,4866
29,12.0,3446,3680,3455,3685
30,10.0,3473,6283,3477,6293
31,9.0,3496,4608,3505,4609
32,22.0,3562,3456,3573,3468
33,45.0,3670,6106,3690,6144
34,54.0,3719,7128,3770,7160
35,9.0,3824,3452,3829,3461
36,8.0,3825,3472,3826,3480
37,12.0,4017,2279,4028,2288
38,9.0,4048,4987,4050,4996
39,12.0,4081,4991,4086,5000
40,11.0,4164,3080,4169,3089
41,10.0,4215,6504,4218,6514
42,9.0,4222,6033,4225,6042
43,9.0,4253,4747,4255,4756
44,10.0,4306,5632,4316,5633
45,8.0,4466,6262,4469,6270
46,14.0,4520,3328,4534,3330
47,17.0,4603,6033,4608,6045
48,8.0,4693,6486,4698,6494
49,10.0,4737,4609,4743,4618
50,10.0,4785,6243,4788,6252
51,8.0,4791,3343,4796,3351
52,9.0,4852,6051,4856,6058
53,11.0,4855,3970,4861,3975
54,10.0,4989,4514,4993,4524
55,16.0,5120,5543,5124,5559
56,14.0,5376,2053,5378,2067
57,13.0,5630,6842,5631,6855
58,28.0,5995,2761,5998,2789
59,20.0,6004,2670,6006,2690
60,18.0,6007,4012,6010,4030
61,11.0,6028,4953,6030,4964
62,8.0,6029,4176,6032,4184
63,20.0,6292,7068,6300,7075
64,9.0,6584,3072,6593,3073
65,9.0,6620,3072,6629,3073
66,16.0,6632,3072,6648,3073
67,16.0,6864,4096,6880,4097
68,12.0,6876,3328,6888,3329
69,8.0,6886,4096,6894,4097
70,8.0,6933,6400,6941,6401
71,10.0,6961,6400,6971,6401
72,11.0,6964,4608,6975,4609
73,16.0,6985,4608,7001,4609
74,8.0,7000,6144,7008,6145
75,20.0,7036,4608,7056,4609
76,15.0,7222,5632,7237,5633
77,14.0,7283,3328,7296,3331
78,13.0,7308,3328,7321,3329
79,28.0,7425,5332,7427,5360
80,11.0,7497,6144,7508,6145
81,10.0,7526,5632,7536,5633
82,10.0,7596,3072,7606,3073
83,9.0,7629,3328,7638,3330
84,9.0,7660,3328,7669,3330
85,10.0,7681,2502,7682,2512
86,9.0,7766,3328,7775,3329
87,12.0,7994,5888,8006,5889
88,13.0,8014,5632,8027,5633
89,16.0,8021,5888,8037,5889
90,8.0,8076,2753,8084,2758
91,8.0,8191,4030,8192,4038
92,13.0,8223,6400,8236,6401
93,38.0,8237,2757,8275,2768
94,10.0,8239,4608,8249,4609
95,58.0,8246,2156,8268,2202
96,26.0,8257,4098,8283,4104
97,8.0,8261,5888,8269,5889
98,13.0,8271,5376,8284,5377
99,10.0,8273,5888,8283,5889
100,9.0,8296,5888,8305,5889
101,30.0,8297,2529,8304,2554
102,8.0,8311,5888,8319,5889
103,12.0,8331,5795,8338,5802
104,31.0,8449,2725,8451,2756
105,10.0,8449,2757,8450,2767
106,8.0,8449,2769,8450,2777
107,18.0,8576,4608,8594,4609
108,14.0,8582,3328,8596,3330
109,12.0,8597,4608,8609,4609
110,10.0,8598,3328,8608,3329
111,22.0,8622,3328,8644,3329
112,10.0,8664,3328,8674,3329
113,11.0,8684,3820,8687,3831
114,8.0,8684,6400,8692,6401
115,10.0,8692,3816,8702,3820
116,15.0,8810,6144,8825,6145
117,8.0,8813,3328,8821,3329
118,10.0,8843,4352,8853,4353
119,8.0,8861,3584,8869,3585
120,9.0,8916,3328,8925,3329
121,10.0,8961,6255,8963,6265
122,9.0,9015,5888,9024,5889
123,13.0,9140,3072,9153,3073
124,8.0,9199,4608,9207,4609
125,8.0,9327,5888,9335,5889
126,14.0,9337,6400,9351,6401
127,12.0,9380,4608,9392,4609
128,11.0,9400,3328,9411,3329
129,14.0,9465,7038,9472,7045
130,16.0,9522,3328,9538,3329
131,16.0,9537,3331,9547,3338
132,82.0,9690,6492,9718,6538
133,25.0,9714,6132,9727,6143
134,16.0,9776,4606,9792,4608
135,8.0,9849,2171,9856,2175
136,15.0,9977,3503,9984,3514
137,11.0,9978,3879,9984,3887
138,9.0,9982,2745,9984,2754
139,45.0,10010,4131,10034,4159
140,21.0,10016,4147,10025,4168
141,48.0,10020,3552,10043,3579
142,15.0,10036,2395,10041,2408
143,70.0,10038,3147,10077,3168
144,11.0,10041,2397,10044,2408
145,9.0,10044,3746,10053,3747
146,10.0,10049,3564,10059,3570
147,20.0,10055,3710,10064,3723
148,13.0,10056,2814,10069,2815
149,24.0,10056,4034,10071,4046
150,47.0,10062,3033,10092,3062
151,22.0,10065,4062,10080,4083
152,10.0,10073,3159,10078,3169
153,21.0,10074,2596,10085,2610
154,13.0,10085,3735,10098,3738
155,10.0,10090,2555,10096,2559
156,12.0,10100,2553,10107,2559
