,length,min_row,min_col,max_row,max_col
1,13.0,7665,4797,7677,4807
2,23.0,7754,3573,7777,3584
3,33.0,7765,3586,7798,3602
4,10.0,7795,3841,7802,3850
5,15.0,8089,3331,8092,3346
6,8.0,8703,4295,8704,4303
7,32.0,9435,5252,9467,5270
8,11.0,9456,4804,9467,4809
9,55.0,9472,5095,9502,5117
10,44.0,9490,5653,9534,5670
11,8.0,9515,3819,9523,3821
12,31.0,9533,3975,9543,4006
13,20.0,9704,2979,9724,2988
14,14.0,9713,2531,9726,2543
15,8.0,9726,2048,9727,2056
16,9.0,9729,744,9730,753
17,18.0,9735,1277,9749,1283
18,18.0,9744,2984,9762,2987
19,20.0,9753,2503,9773,2512
20,38.0,9756,2666,9794,2671
21,9.0,9767,1716,9770,1724
22,10.0,9774,766,9784,768
23,41.0,9785,1051,9795,1079
24,37.0,9792,3221,9805,3258
