,length,min_row,min_col,max_row,max_col
1,12.0,1919,3954,1931,3962
2,11.0,1934,3944,1945,3953
3,15.0,1957,3911,1958,3926
4,26.0,1975,5011,1984,5034
5,28.0,1989,4482,2012,4499
6,13.0,1989,5630,2002,5631
7,10.0,1990,5496,1996,5503
8,29.0,2023,6215,2041,6228
9,11.0,2049,3019,2050,3030
10,14.0,2049,3034,2051,3048
11,11.0,2049,5415,2050,5426
12,12.0,2049,6196,2050,6208
13,41.0,2194,1506,2235,1519
14,37.0,2242,1211,2250,1237
15,22.0,2255,2519,2262,2533
16,31.0,2272,2111,2276,2142
17,17.0,2283,3511,2289,3523
18,13.0,2307,1078,2310,1091
19,9.0,2347,3328,2356,3329
20,21.0,2352,2048,2373,2049
21,36.0,2368,2845,2390,2860
22,11.0,2371,2568,2380,2577
23,23.0,2384,2827,2392,2845
24,17.0,2388,1574,2398,1582
25,10.0,2406,2613,2409,2623
26,16.0,2416,3236,2423,3249
27,29.0,2561,3752,2563,3781
28,12.0,2561,3788,2562,3800
29,16.0,2561,3802,2566,3818
30,26.0,2632,3328,2658,3329
31,13.0,2684,4352,2697,4353
32,9.0,2698,4777,2704,4782
33,14.0,2727,4787,2741,4792
34,10.0,2758,4040,2760,4050
35,15.0,2846,4688,2861,4690
36,11.0,2931,3072,2942,3073
37,30.0,2932,5606,2956,5614
38,13.0,2950,2593,2951,2606
39,28.0,2960,5611,2980,5618
40,13.0,2964,2560,2977,2561
41,20.0,2992,4864,3012,4865
42,9.0,3027,2182,3029,2191
43,10.0,3057,5622,3064,5627
44,13.0,3068,5655,3071,5668
45,11.0,3094,3713,3100,3719
46,19.0,3285,2637,3298,2646
47,9.0,3304,4411,3309,4418
48,15.0,3578,4626,3584,4636
49,11.0,3700,6144,3706,6153
50,54.0,4054,1153,4083,1174
51,37.0,4097,3485,4110,3498
52,16.0,4100,1141,4111,1151
