,length,min_row,min_col,max_row,max_col
1,12.0,1919,3954,1931,3962
2,11.0,1934,3944,1945,3953
3,15.0,1957,3911,1958,3926
4,26.0,1975,5011,1984,5034
5,28.0,1989,4482,2012,4499
6,13.0,1989,5630,2002,5631
7,10.0,1990,5496,1996,5503
8,29.0,2023,6215,2041,6228
9,11.0,2049,3019,2050,3030
10,14.0,2049,3034,2051,3048
11,11.0,2049,5415,2050,5426
12,12.0,2049,6196,2050,6208
13,41.0,2194,1506,2235,1519
14,37.0,2242,1211,2250,1237
15,22.0,2255,2519,2262,2533
16,31.0,2272,2111,2276,2142
17,17.0,2283,3511,2289,3523
18,13.0,2307,1078,2310,1091
19,21.0,2352,2048,2373,2049
20,36.0,2368,2845,2390,2860
21,11.0,2371,2568,2380,2577
22,23.0,2384,2827,2392,2845
23,17.0,2388,1574,2398,1582
24,10.0,2406,2613,2409,2623
25,16.0,2416,3236,2423,3249
26,29.0,2561,3752,2563,3781
27,12.0,2561,3788,2562,3800
28,16.0,2561,3802,2566,3818
29,26.0,2632,3328,2658,3329
30,13.0,2684,4352,2697,4353
31,14.0,2727,4787,2741,4792
32,10.0,2758,4040,2760,4050
33,15.0,2846,4688,2861,4690
34,11.0,2931,3072,2942,3073
35,30.0,2932,5606,2956,5614
36,13.0,2950,2593,2951,2606
37,28.0,2960,5611,2980,5618
38,13.0,2964,2560,2977,2561
39,20.0,2992,4864,3012,4865
40,10.0,3057,5622,3064,5627
41,13.0,3068,5655,3071,5668
42,11.0,3094,3713,3100,3719
43,19.0,3285,2637,3298,2646
44,15.0,3578,4626,3584,4636
45,11.0,3700,6144,3706,6153
46,54.0,4054,1153,4083,1174
47,37.0,4097,3485,4110,3498
48,16.0,4100,1141,4111,1151
